celltype.l1,celltype.l2,UMAP1,UMAP2
NK,NK,8.311981823,-6.924067287
NK,CD56 bright NK,8.626285221,-3.972536353
T cell,CD4 Naive,5.61439481,3.598245354
Progenitor cells,HSC,-6.735350464,-5.595631866
Mono/DC,CD14 Mono,-9.362556789,2.387993785
Mono/DC,CD14 Mono,-7.964907978,2.534418793
Mono/DC,CD14 Mono,-7.442607258,4.042885037
T cell,CD4 Naive,6.778251316,3.782956096
B cell,Naive B,-1.376319144,-13.1746476
T cell,MAIT,7.106944229,-3.193509368
T cell,CD8 Naive,2.841863062,4.649347039
T cell,CD8 Naive,4.555853035,6.667997094
T cell,CD4 Naive,6.593472149,3.308040353
T cell,gdT,7.425580647,-3.472143916
T cell,Treg,7.141156819,1.524575325
B cell,Naive B,-1.554944012,-11.6475642
T cell,CD4 Naive,6.612577584,3.146342011
T cell,CD8 Naive,2.857567456,6.300571652
B cell,Naive B,-1.388756249,-11.12674549
B cell,Memory B,1.18970814,-11.14605263
B cell,Naive B,-4.70186076,-8.813728599
B cell,Naive B,-1.920703504,-12.63725021
Mono/DC,CD14 Mono,-9.581048343,3.244148227
B cell,Naive B,-1.364948008,-12.24635628
B cell,Naive B,-1.49700043,-12.60773971
B cell,Naive B,-0.940336797,-11.2123101
T cell,CD8 Memory_2,5.93599334,-3.182666091
Mono/DC,CD14 Mono,-9.31491122,4.161937924
T cell,CD8 Naive,2.600700285,5.187855454
T cell,CD4 Naive,4.474265721,3.570563765
T cell,CD8 Naive,5.292192604,4.252181741
Mono/DC,CD14 Mono,-8.324231479,3.41944954
Progenitor cells,HSC,-6.503251884,-5.974737434
T cell,CD4 Memory,7.224184658,0.65644184
B cell,Naive B,-1.152258728,-12.1454623
T cell,CD4 Naive,5.045999672,4.791063519
B cell,Naive B,0.24704534,-11.30179813
T cell,gdT,7.23914447,-4.459255008
B cell,Memory B,1.831668999,-11.38448074
Mono/DC,CD14 Mono,-9.886433933,3.149914237
Mono/DC,CD14 Mono,-9.92177615,3.025081845
T cell,CD4 Memory,7.512912419,1.323363515
T cell,CD8 Naive,2.978216555,4.407831879
B cell,Memory B,0.658086475,-12.01377228
T cell,CD4 Naive,4.677035477,3.492418261
Mono/DC,CD14 Mono,-7.281010959,4.04324648
Mono/DC,CD14 Mono,-8.93516383,4.509885522
T cell,CD4 Memory,6.50087228,0.215621429
Progenitor cells,GMP,-7.958286617,-2.588303117
T cell,CD8 Naive,4.524360802,6.489588471
Mono/DC,CD14 Mono,-8.674336765,5.496562692
Mono/DC,CD14 Mono,-9.505801533,6.659775945
T cell,CD8 Effector_2,5.668408062,-2.603587894
T cell,CD4 Naive,4.838408138,5.482402535
T cell,CD8 Memory_2,6.056870129,-5.214640407
B cell,Plasmablast,-3.184086416,-6.274493484
Mono/DC,CD14 Mono,-8.776009891,2.472946616
B cell,Memory B,0.933200147,-11.1894696
Mono/DC,CD14 Mono,-11.2262176,4.207100125
T cell,CD8 Naive,4.176663544,7.083608838
Progenitor cells,LMPP,-7.546022747,-4.167320995
T cell,CD4 Memory,4.919179108,1.186819287
T cell,CD4 Memory,6.012581017,0.874052258
T cell,CD8 Naive,3.340711262,3.312960597
T cell,CD4 Naive,3.553211834,3.547100278
T cell,CD8 Naive,2.636974003,3.36700985
T cell,MAIT,6.992077973,-1.817878274
T cell,CD4 Naive,5.912542488,4.113620969
T cell,CD4 Memory,5.941280987,2.969405146
B cell,Plasmablast,-2.742007587,-6.696893958
T cell,CD4 Memory,7.21934047,0.84925762
T cell,CD8 Naive,3.123527672,3.360515328
Mono/DC,CD14 Mono,-9.445647571,4.650629731
T cell,CD8 Naive,4.057885315,6.580225201
B cell,Memory B,1.481906559,-11.8122113
Mono/DC,CD14 Mono,-8.141294811,1.866281243
T cell,CD4 Memory,4.362682488,0.817807349
T cell,CD8 Naive,3.8223125,6.692517014
T cell,CD4 Naive,6.020606186,4.662489148
T cell,CD4 Naive,4.546904232,3.708991261
Mono/DC,CD14 Mono,-9.467780445,3.536177131
T cell,CD4 Naive,6.308348324,3.481866093
B cell,Naive B,-2.268601988,-12.92949131
T cell,CD8 Memory_2,6.927321579,-2.919856815
T cell,CD4 Memory,5.320699837,2.57457182
T cell,CD8 Naive,3.997919705,6.199801179
T cell,CD4 Naive,5.79068866,3.400729867
T cell,CD8 Effector_2,5.020005848,-2.772866039
B cell,Memory B,0.846382525,-12.47971561
Mono/DC,CD14 Mono,-8.281444881,4.181280824
Mono/DC,CD14 Mono,-8.245912884,0.994543942
B cell,Naive B,-1.864523504,-12.06695011
B cell,Memory B,0.518050667,-11.92336204
T cell,CD8 Naive,4.064295914,6.240752431
T cell,CD4 Memory,5.125308659,0.741915973
T cell,CD4 Naive,5.658003475,4.621682378
T cell,CD4 Memory,5.491397526,1.619412514
T cell,CD8 Effector_2,4.946035053,-3.228567151
B cell,Memory B,-0.937870596,-10.5429261
T cell,CD8 Naive,3.719069626,6.814130994
Progenitor cells,Prog_RBC,-4.745441768,-3.728121547
Mono/DC,CD14 Mono,-7.464481209,5.083217355
T cell,CD4 Naive,2.912509825,1.759800883
T cell,CD4 Memory,8.239449169,0.820387872
T cell,CD8 Effector_2,5.252705719,-3.137343196
Mono/DC,CD14 Mono,-8.704761837,3.507477971
Mono/DC,CD14 Mono,-7.785707805,3.150964948
T cell,CD4 Memory,7.510851528,-0.009487828
T cell,CD4 Memory,8.058781292,1.280677648
Progenitor cells,Prog_B 1,-6.053012703,-7.356900481
T cell,CD4 Naive,5.320871021,3.169288369
Mono/DC,CD14 Mono,-8.232117985,3.017870875
B cell,Naive B,-1.524146173,-13.12045601
B cell,Plasmablast,-2.84236655,-6.402936725
T cell,CD8 Effector_1,5.866526272,-4.49914482
Mono/DC,CD14 Mono,-7.069187973,1.121900888
T cell,gdT,5.86520734,-1.427102594
T cell,CD8 Naive,4.820171501,6.136072846
Mono/DC,CD16 Mono,-7.953007076,8.38992569
T cell,CD8 Effector_1,6.121172096,-5.012870101
T cell,CD4 Naive,4.838790562,4.585374566
T cell,CD4 Memory,4.048218395,0.882409962
T cell,CD8 Effector_1,5.68115535,-3.176277427
T cell,CD8 Naive,4.666515972,7.07829258
T cell,CD4 Memory,8.137828495,1.042369278
Mono/DC,CD14 Mono,-7.085499618,2.744657012
Mono/DC,CD14 Mono,-9.602385853,5.64600298
T cell,CD4 Memory,6.792564537,1.67052898
Mono/DC,CD14 Mono,-9.656108234,2.524294825
T cell,CD8 Naive,4.627308514,6.519203397
NK,NK,8.085926678,-6.648398666
Mono/DC,CD14 Mono,-7.174411152,1.806686374
NK,NK,8.098038342,-6.886297015
B cell,Naive B,-0.201185022,-12.45684174
T cell,CD4 Memory,6.732138779,0.485678943
B cell,Memory B,0.737198856,-12.43954208
B cell,Naive B,-0.14225677,-12.13137844
Progenitor cells,LMPP,-7.105958793,-4.852417258
T cell,CD4 Naive,4.951622154,4.73075697
T cell,CD8 Naive,3.394632485,6.444772454
Mono/DC,CD14 Mono,-7.955537174,4.461036416
Mono/DC,CD14 Mono,-7.258192871,4.070333691
Mono/DC,CD14 Mono,-9.14291415,2.729464265
B cell,Memory B,0.971310105,-12.23387363
T cell,CD8 Naive,2.848811772,5.48013279
T cell,CD4 Naive,6.22205415,4.605078431
B cell,Naive B,-1.037243817,-12.50751045
T cell,CD4 Memory,8.22003093,0.593014689
B cell,Naive B,-1.482500408,-12.54552296
T cell,CD8 Effector_1,5.494844105,-4.038334636
T cell,CD4 Naive,3.935251858,3.563852998
Progenitor cells,Prog_RBC,-2.638132904,-1.436089424
Mono/DC,CD14 Mono,-9.694869373,4.198543759
T cell,CD4 Memory,7.537080433,1.538679095
NK,NK,8.272698071,-6.206775932
T cell,CD8 Memory_1,5.239373829,-0.709815411
Progenitor cells,Prog_RBC,-3.2072309,-3.819310455
B cell,Naive B,-1.845184658,-12.50997951
T cell,CD4 Memory,7.537940171,-0.055676339
T cell,CD8 Naive,4.73669019,6.644091817
T cell,CD4 Memory,4.425863888,2.426919432
T cell,CD8 Naive,2.012752321,1.585691663
B cell,Naive B,1.072509494,-11.56131962
Mono/DC,CD14 Mono,-10.49840483,4.564864846
B cell,Memory B,0.090224322,-11.75543716
T cell,CD8 Effector_2,4.669203903,-2.882135181
B cell,Memory B,1.152722862,-11.93089703
NK,NK,8.02585521,-6.583851604
B cell,Memory B,-0.124129746,-11.67283085
Mono/DC,CD14 Mono,-9.09342036,4.788870545
T cell,CD4 Naive,4.574866917,3.784057828
Mono/DC,CD14 Mono,-7.528982971,2.098880263
NK,NK,8.509647991,-5.355200557
T cell,CD8 Naive,4.243897583,4.969702931
T cell,CD4 Naive,4.774558689,3.67834899
T cell,CD4 Naive,5.041316178,3.023297759
T cell,CD4 Naive,3.266254093,4.437711449
T cell,CD8 Naive,3.319276478,6.516961785
B cell,Memory B,0.908681001,-11.8664191
T cell,CD4 Naive,2.652290728,1.507311793
T cell,CD4 Naive,5.725024369,3.501227589
NK,NK,7.913492825,-5.789096622
T cell,CD4 Memory,7.703762676,0.871317776
T cell,CD8 Effector_1,6.358508255,-0.84037873
Mono/DC,cDC2,-10.72538695,5.594069691
B cell,Naive B,-1.853516672,-12.8745406
T cell,CD4 Memory,5.478852417,2.413641663
T cell,CD4 Memory,7.486319687,1.130873891
B cell,Memory B,0.224104814,-11.83949974
B cell,Plasmablast,-3.16884074,-6.26676443
T cell,Treg,4.309203293,0.67127833
Mono/DC,CD14 Mono,-6.951536033,1.879273744
T cell,CD8 Naive,4.157077696,7.36508009
Mono/DC,CD14 Mono,-7.215228412,4.125172826
T cell,CD4 Memory,4.648705151,1.86151907
B cell,Memory B,0.124011289,-11.2803128
Mono/DC,CD14 Mono,-10.28343806,4.813851567
T cell,CD4 Naive,6.543293621,4.508894177
T cell,CD4 Naive,4.87677684,3.932043525
Progenitor cells,GMP,-8.470272396,-0.326339332
NK,NK,8.427231457,-4.95052555
B cell,Naive B,-1.912804935,-12.3902581
Mono/DC,CD14 Mono,-9.512671802,2.53562996
NK,NK,7.632589485,-5.74663618
T cell,CD8 Naive,4.363588001,7.242075177
T cell,CD8 Naive,2.719211008,3.023647042
Mono/DC,CD14 Mono,-6.912122581,0.341564478
Mono/DC,CD14 Mono,-8.619795177,3.853954049
Mono/DC,CD14 Mono,-8.722482059,2.67008731
T cell,CD4 Naive,2.921258833,1.216874095
NK,NK,7.518907215,-5.423280505
T cell,CD4 Memory,6.828886654,3.560489627
T cell,CD8 Naive,4.618703034,6.466154309
T cell,CD4 Memory,5.043006565,1.123711677
T cell,CD8 Naive,4.714944031,7.232247086
T cell,CD8 Memory_2,5.325517323,-3.349493531
T cell,CD8 Memory_1,6.485070851,3.698247882
T cell,CD8 Memory_1,5.630090382,-2.854924468
T cell,CD8 Naive,3.788035776,3.892889472
T cell,CD4 Naive,5.9678885,3.798609229
B cell,Memory B,0.613239732,-10.94487122
T cell,CD8 Naive,5.048919823,6.290675851
Progenitor cells,Prog_RBC,-2.381209467,-3.33194354
T cell,CD8 Naive,3.670016434,5.884279939
Mono/DC,cDC2,-12.5405477,2.621663304
T cell,CD4 Naive,5.114160206,5.109776231
T cell,CD4 Memory,8.288345005,0.764086099
Mono/DC,CD14 Mono,-6.850628231,0.651285144
NK,NK,8.026141789,-7.024305133
T cell,CD4 Naive,4.079143193,3.352568122
T cell,CD4 Memory,6.75909343,1.084874364
T cell,CD8 Naive,3.435870316,5.517913552
Mono/DC,CD14 Mono,-7.112226341,4.565561982
Progenitor cells,GMP,-7.916344974,-0.443212537
T cell,CD4 Naive,6.124344971,3.938453408
Mono/DC,CD14 Mono,-9.036225651,4.059693309
T cell,CD4 Memory,7.225470211,-0.025682991
T cell,CD8 Naive,3.872562554,5.055292817
Progenitor cells,GMP,-7.868985508,-2.734959392
T cell,CD8 Effector_1,6.720751431,-3.376662997
NK,NK,8.598933842,-6.335455207
B cell,Naive B,-2.29543576,-12.48952988
Progenitor cells,LMPP,-7.580139015,-3.668287067
Mono/DC,CD14 Mono,-6.742436264,2.294361325
Mono/DC,CD14 Mono,-8.44898257,5.192642422
T cell,CD4 Naive,5.135157253,4.771264764
T cell,CD8 Naive,2.096383955,2.03104982
Mono/DC,CD14 Mono,-9.589308117,3.176497193
T cell,CD4 Memory,4.41009536,1.57025096
T cell,CD4 Naive,6.422002461,3.600120993
T cell,CD4 Naive,3.951862957,2.604152175
T cell,CD8 Naive,4.194535639,5.405773373
T cell,gdT,7.260164883,-3.604559211
T cell,CD8 Effector_1,5.563821461,-3.802751569
B cell,Memory B,1.759975102,-11.34936741
T cell,CD8 Naive,4.100967076,6.690140935
T cell,CD4 Naive,6.573783543,4.308339806
T cell,CD8 Memory_1,6.20449176,-1.938306836
Mono/DC,CD14 Mono,-6.631303642,2.7698693
Mono/DC,CD14 Mono,-9.558070514,4.77485201
T cell,CD4 Memory,6.256219532,2.175751658
Mono/DC,CD14 Mono,-7.255310867,0.939934524
T cell,CD4 Memory,7.050781395,-0.101359991
B cell,Plasmablast,-3.594075058,-6.043901233
T cell,CD8 Naive,3.632320311,5.058912965
Mono/DC,CD14 Mono,-8.89153323,1.583344789
Mono/DC,CD14 Mono,-7.592902515,4.419563981
T cell,CD8 Naive,4.291502621,6.268106671
T cell,CD8 Effector_2,5.081295635,-3.221172361
T cell,CD8 Memory_2,5.679113056,-3.926355867
T cell,MAIT,8.093541767,-4.176344184
Mono/DC,CD14 Mono,-10.00604663,3.673498126
T cell,CD4 Memory,7.16733947,2.566755029
NK,CD56 bright NK,8.622277882,-3.930616168
B cell,Memory B,1.047391083,-12.41070011
T cell,CD8 Memory_1,6.739585545,-1.29523745
Mono/DC,CD16 Mono,-8.444445942,8.616821023
T cell,CD4 Naive,5.408872273,2.789457055
T cell,CD4 Naive,6.597477581,3.889013501
T cell,CD4 Memory,8.094938423,1.432268711
Mono/DC,pDC,-9.72731242,-6.963061122
Mono/DC,CD14 Mono,-6.89658818,1.756274792
Mono/DC,CD14 Mono,-8.596092556,5.279500218
T cell,CD8 Naive,2.863480475,4.883822175
B cell,Naive B,-1.156228278,-12.25083092
T cell,CD8 Naive,3.10530391,4.838731023
T cell,MAIT,7.160065796,-2.021930246
B cell,Memory B,0.440030824,-11.35780743
T cell,CD8 Memory_2,6.433207657,-5.334187774
Mono/DC,CD14 Mono,-6.791298244,4.00896308
T cell,CD8 Naive,1.834817674,2.416005107
T cell,CD4 Memory,4.472857144,0.144765461
Mono/DC,CD14 Mono,-9.765060756,4.584014626
T cell,CD8 Naive,3.006447222,4.85345337
T cell,CD8 Naive,2.389560606,4.262092801
Progenitor cells,Prog_B 2,-5.904847477,-7.352889327
Mono/DC,CD14 Mono,-6.393612716,2.035667272
Mono/DC,CD14 Mono,-6.763806198,2.465817662
NK,NK,8.032746937,-7.009568004
Mono/DC,CD14 Mono,-8.062238071,2.875934335
Progenitor cells,GMP,-7.37213311,-0.67379233
T cell,CD4 Naive,4.90246835,3.137316914
Mono/DC,CD14 Mono,-7.101673458,2.364540549
T cell,CD8 Naive,3.89403167,6.630056592
T cell,CD8 Naive,4.307223465,6.835411759
B cell,Naive B,-1.222970579,-12.54755524
T cell,MAIT,5.815114643,-1.136605052
T cell,CD8 Memory_1,4.491687443,-0.163638143
Progenitor cells,GMP,-8.462451313,-0.641813246
T cell,CD4 Memory,8.507241871,1.542675229
T cell,CD8 Naive,3.093087103,6.119812222
T cell,CD4 Memory,7.343029167,1.440847965
T cell,CD4 Naive,3.944313194,4.457201215
B cell,Memory B,1.137697961,-11.30374649
Mono/DC,cDC2,-12.01227221,3.30335662
Mono/DC,CD14 Mono,-8.678809498,4.041573973
NK,NK,7.559596207,-5.014473705
T cell,CD4 Memory,7.642024185,0.51144922
NK,NK,8.519423153,-5.903491286
T cell,CD8 Memory_1,6.773381378,0.23081352
T cell,CD4 Naive,4.923929836,3.546005936
T cell,CD4 Naive,5.027201798,4.04943225
Mono/DC,CD14 Mono,-8.384428356,4.89208624
T cell,CD4 Naive,2.77866831,1.808061572
T cell,CD4 Naive,3.544224646,2.779503794
T cell,CD8 Naive,4.798405316,6.702027055
B cell,Naive B,-1.499108765,-12.71602467
B cell,Memory B,1.240400996,-11.18800095
Progenitor cells,LMPP,-6.666357372,-4.430264739
T cell,CD8 Memory_2,7.673297074,-3.901337651
Mono/DC,CD14 Mono,-7.064469192,3.612549516
Mono/DC,cDC2,-10.38098655,5.388084622
Mono/DC,CD14 Mono,-9.549544666,3.670347663
T cell,CD8 Naive,3.968429949,7.14768097
NK,NK,8.55817857,-5.690153865
T cell,CD4 Memory,-7.712425564,-0.550134985
T cell,CD8 Naive,3.306421902,5.341736527
NK,NK,8.369304325,-6.091995506
T cell,CD4 Naive,5.923783924,4.967869492
Progenitor cells,GMP,-7.738376949,-3.152929572
T cell,CD4 Memory,7.242537167,0.027097201
Progenitor cells,Prog_B 2,-5.850559566,-7.919356612
T cell,CD8 Effector_2,4.787700798,-2.876024512
Mono/DC,CD14 Mono,-10.33597789,5.789111825
T cell,CD4 Naive,4.84256139,3.719688865
T cell,CD4 Memory,6.524054672,2.994400235
B cell,Naive B,-1.148632858,-12.69564274
Mono/DC,CD14 Mono,-9.453869198,5.039098473
Mono/DC,CD14 Mono,-8.43669257,2.257997008
T cell,CD4 Memory,8.065210011,1.735055538
T cell,CD8 Memory_1,5.921191361,-2.830497293
Progenitor cells,Prog_RBC,-2.249858711,-1.651821403
T cell,CD4 Naive,2.529291537,1.087834092
Progenitor cells,Prog_B 2,-5.793163154,-8.128606109
T cell,CD4 Memory,7.311323788,2.012247654
NK,NK,7.927155163,-6.297886638
B cell,Naive B,-2.054116581,-12.19913986
Mono/DC,CD14 Mono,-7.954228733,4.530495854
T cell,CD4 Memory,8.05546632,1.527100297
T cell,Treg,4.729860928,3.524071666
Mono/DC,CD14 Mono,-8.795899723,3.380143853
Mono/DC,CD14 Mono,-9.897253368,6.532212468
Mono/DC,pDC,-10.2483438,-6.392521171
T cell,CD4 Memory,7.932099964,1.485563131
T cell,CD8 Naive,3.749412443,5.989922257
T cell,CD4 Memory,6.236786034,1.414874883
Mono/DC,CD14 Mono,-7.434676025,3.364850016
T cell,CD8 Naive,3.023502733,4.439094277
T cell,CD8 Memory_1,6.196100857,-2.353734283
Mono/DC,CD14 Mono,-9.026868198,5.886197301
T cell,CD4 Naive,5.49728265,4.700397225
T cell,CD4 Memory,8.247111466,0.669860276
T cell,CD4 Naive,5.730270054,3.912854167
Mono/DC,CD14 Mono,-8.763188694,3.628681393
B cell,Memory B,0.416031089,-10.50475529
T cell,CD8 Effector_2,4.922400143,-2.878123311
Mono/DC,CD14 Mono,-9.728798244,3.500973435
T cell,MAIT,7.218962815,-2.411516933
Mono/DC,CD14 Mono,-9.671490047,2.898897143
T cell,CD4 Naive,2.355423119,1.185332151
T cell,CD4 Memory,6.474187519,-0.304155497
Progenitor cells,LMPP,-7.159079407,-5.371020106
B cell,Memory B,0.445659783,-11.59822395
T cell,gdT,8.097189572,-4.749604015
T cell,CD8 Naive,2.041042831,3.344382973
T cell,gdT,7.703606751,-2.630122689
T cell,CD8 Effector_1,5.482731487,-4.336280135
T cell,CD4 Memory,7.035648014,3.607703181
T cell,CD8 Naive,2.886029627,5.34694502
Mono/DC,CD14 Mono,-9.880541179,2.975085707
B cell,Naive B,-0.456488166,-12.73551968
Mono/DC,CD14 Mono,-8.687761638,3.56872985
T cell,CD4 Naive,5.919718888,4.772359105
T cell,CD8 Naive,3.826212074,6.123829099
NK,NK,7.894402649,-6.230790405
T cell,CD4 Naive,5.370288994,3.973688575
Progenitor cells,GMP,-7.740411136,-2.725432185
Mono/DC,CD14 Mono,-8.916586254,7.497943612
Mono/DC,CD14 Mono,-6.781549309,3.704555722
T cell,CD8 Naive,3.836875345,6.340941163
Progenitor cells,Prog_RBC,-4.266837452,-3.70757821
T cell,CD8 Memory_1,7.247266438,-0.554345695
B cell,Memory B,1.639957812,-11.54463699
T cell,CD4 Memory,7.714191582,2.520096751
NK,NK,8.326162007,-6.577109126
Mono/DC,CD14 Mono,-9.624234531,4.486839505
Mono/DC,cDC2,-12.03962455,2.342020007
Mono/DC,CD14 Mono,-8.602126453,2.860015603
Mono/DC,CD14 Mono,-9.15124831,3.421014281
T cell,CD4 Memory,8.011689331,1.412584515
T cell,CD8 Effector_1,6.154579308,-4.707897453
T cell,CD4 Memory,7.110974934,2.806135865
Progenitor cells,Prog_RBC,-5.568515156,-4.205732612
T cell,CD8 Naive,3.965658333,6.494276257
Mono/DC,CD14 Mono,-9.910578106,3.908193799
B cell,Naive B,-1.148591969,-13.06015232
Progenitor cells,Prog_DC,-11.8355268,1.791195484
T cell,CD8 Naive,3.792014506,6.660839291
T cell,MAIT,6.770665791,-1.878563432
Mono/DC,CD14 Mono,-9.125249241,3.710751029
T cell,CD4 Memory,6.717063095,0.471252414
Mono/DC,CD14 Mono,-9.00299773,3.371475907
NK,NK,8.133848335,-5.857842235
T cell,CD8 Memory_2,5.69360986,-3.724643735
B cell,Plasmablast,-2.421289299,-6.708144454
T cell,CD4 Naive,5.019767906,2.907249184
T cell,CD4 Naive,3.769951012,3.560388299
T cell,CD8 Memory_2,6.43717685,-2.285084514
Mono/DC,CD14 Mono,-8.259016369,1.484341594
T cell,CD8 Naive,3.00380459,3.71818492
Progenitor cells,GMP,-7.673354004,-2.66752675
T cell,CD4 Naive,6.184814598,4.259272309
Progenitor cells,Prog_RBC,-2.819208715,-1.395839481
T cell,gdT,7.313282635,-3.06300023
Progenitor cells,GMP,-8.322949741,-0.406060664
Mono/DC,CD14 Mono,-8.348019932,2.202035399
Mono/DC,CD14 Mono,-8.08397517,2.661519976
T cell,CD4 Memory,7.271483567,0.599147054
T cell,CD4 Memory,7.315361645,1.299568029
T cell,CD4 Memory,7.392104294,0.259854825
NK,CD56 bright NK,8.726583149,-4.482362537
B cell,Naive B,-1.720152114,-12.01917007
T cell,CD4 Naive,2.684027817,1.217870923
Mono/DC,cDC2,-12.54705844,2.594565364
T cell,CD4 Naive,2.956454184,1.781983109
Progenitor cells,GMP,-7.718520496,-3.225932626
B cell,Memory B,1.082729127,-12.02013615
T cell,CD4 Naive,4.459181931,3.060786696
Mono/DC,CD14 Mono,-8.483720157,5.073520871
Mono/DC,CD14 Mono,-8.753675792,2.335511418
Mono/DC,pDC,-9.598992679,-6.763053207
B cell,Naive B,-2.080845688,-11.79546764
T cell,CD8 Naive,3.521608736,5.663775655
Mono/DC,cDC2,-9.155740116,4.025649758
NK,NK,8.262230065,-5.545200137
Mono/DC,pDC,-10.27552638,-6.63840845
T cell,CD8 Effector_2,4.770016339,-3.273684529
T cell,CD8 Naive,4.070999768,6.276208611
B cell,Naive B,-1.962737892,-12.18503979
Mono/DC,CD14 Mono,-7.306160305,4.816069814
T cell,CD8 Naive,3.852231171,6.252955647
T cell,CD4 Naive,6.438056614,4.26421568
Mono/DC,CD14 Mono,-10.00231871,5.058422299
T cell,CD4 Memory,6.756550457,1.858941289
T cell,CD4 Naive,5.393439915,4.840166779
T cell,CD8 Naive,3.519549992,6.434810372
T cell,CD4 Memory,7.005537655,1.898899527
NK,NK,8.234545376,-5.751154212
Progenitor cells,GMP,-8.014398906,-1.819681315
Mono/DC,CD14 Mono,-10.16181502,4.638194295
Mono/DC,CD14 Mono,-8.538459156,3.846817227
Mono/DC,CD14 Mono,-7.148830269,3.004768821
T cell,CD4 Memory,7.209276345,1.297239395
Progenitor cells,Prog_RBC,-5.001640175,-3.78199151
Mono/DC,CD14 Mono,-9.36367831,3.373489114
T cell,CD8 Effector_1,5.322379734,-3.560103206
Mono/DC,CD14 Mono,-6.744633529,1.687653752
T cell,CD8 Memory_1,6.458982613,-0.832184164
Mono/DC,CD14 Mono,-9.603514049,5.974147054
T cell,CD8 Effector_2,4.802856114,-3.118408708
Mono/DC,cDC2,-10.26923404,6.354300233
T cell,MAIT,7.661456253,-2.320894508
B cell,Naive B,-0.626545284,-12.76351097
Progenitor cells,GMP,-7.205240581,-0.407286642
Mono/DC,CD14 Mono,-7.067366455,2.953400346
T cell,CD8 Naive,5.14355531,5.556122037
T cell,CD8 Naive,3.58239403,6.292998048
Mono/DC,CD14 Mono,-7.246671055,3.754538747
T cell,CD4 Memory,6.690715458,-0.948535589
B cell,Memory B,1.845583822,-11.37377289
Mono/DC,CD14 Mono,-6.939571235,2.663133593
Mono/DC,CD14 Mono,-8.13557658,2.919147702
Progenitor cells,Prog_DC,-9.00014529,-5.924572734
Mono/DC,CD14 Mono,-8.978239391,2.645640584
T cell,CD8 Naive,3.857412722,5.657193871
