celltype.l1,celltype.l2,UMAP1,UMAP2
Mono/DC,CD14 Mono,0.359066624,8.15084108
Mono/DC,pDC,-3.677964669,-1.730229534
T cell,CD4 Naive,11.44355776,-10.22660748
T cell,CD4 Memory,5.216284531,-6.410242714
T cell,CD4 Naive,15.57718946,7.275387608
B cell,Naive B,1.690674591,-6.577207721
T cell,CD4 Naive,7.875783938,-8.40777985
T cell,CD8 Memory_2,2.772610802,7.211845242
T cell,CD4 Naive,3.274441141,-7.349607624
T cell,CD4 Naive,16.92631723,-2.11108271
T cell,CD8 Naive,26.57412817,4.331938111
Mono/DC,CD14 Mono,-3.3203821,4.692340695
B cell,Naive B,-5.091178876,-12.01689545
Mono/DC,CD14 Mono,-24.78436373,-4.592871822
T cell,CD4 Naive,18.3985243,-8.978468097
T cell,CD4 Naive,3.170078415,-4.960970081
NK,NK,-15.99298571,15.8232077
NK,NK,2.374782819,5.214176499
T cell,CD4 Naive,-9.026295644,-4.662127174
T cell,CD4 Memory,21.7690325,-2.917881407
T cell,CD8 Naive,8.634253997,-3.169100918
T cell,CD4 Memory,7.473022956,0.793448726
Mono/DC,CD14 Mono,-18.00417421,5.068809353
T cell,gdT,3.707538742,4.994810425
NK,NK,2.526492554,9.551764332
Mono/DC,CD14 Mono,-8.562056523,22.16655525
NK,NK,1.781716991,6.483860813
T cell,CD4 Memory,12.53979494,10.85515293
T cell,Treg,13.14889337,5.967954479
T cell,CD8 Memory_2,3.600712437,1.846581541
B cell,Memory B,-12.15473841,-14.00917069
Mono/DC,CD14 Mono,-11.87608812,16.56899437
T cell,CD4 Naive,10.0293255,-3.44070784
Mono/DC,CD14 Mono,-15.10240267,6.505188309
T cell,CD4 Naive,8.620424765,-0.811667122
B cell,Memory B,1.896236095,-6.763619102
Mono/DC,CD14 Mono,-5.644840699,16.45413288
T cell,CD8 Effector_2,4.15325262,4.29794582
T cell,CD8 Effector_1,3.725610513,4.492693745
T cell,CD4 Naive,5.29494192,9.355645977
T cell,MAIT,4.389621991,1.358103298
T cell,Treg,5.454082745,-6.504865803
T cell,CD8 Memory_1,5.614543218,4.834731423
T cell,CD4 Memory,-4.915271741,1.42194178
NK,NK,0.26481213,-8.340238727
Mono/DC,CD14 Mono,-9.846957189,12.15511306
Progenitor cells,GMP,-16.80609224,-12.90113751
T cell,CD4 Memory,9.364617843,0.179982864
T cell,CD4 Naive,15.52414705,-0.291028179
B cell,Naive B,-1.91413973,-12.28064743
Mono/DC,pDC,-8.317120534,0.801891077
T cell,CD4 Naive,11.85717012,-17.29771248
T cell,CD4 Memory,10.55830671,10.71828159
Mono/DC,cDC2,-4.801540357,10.48996051
Progenitor cells,Prog_RBC,-10.65370081,-4.529156364
T cell,CD4 Naive,6.262755889,-22.1313974
Mono/DC,CD14 Mono,-16.78363321,-12.85726849
B cell,Naive B,-5.479788762,-12.45939556
T cell,CD4 Naive,6.212573069,9.273567044
T cell,CD8 Naive,15.77307512,-6.804308094
T cell,CD8 Naive,12.46024324,10.8990496
T cell,CD8 Memory_2,1.946684129,4.617018782
T cell,CD4 Naive,18.36866857,5.299639546
T cell,CD4 Naive,-8.555973989,22.16933807
Mono/DC,CD16 Mono,-2.027361852,-1.528618969
T cell,CD4 Memory,18.16364195,-16.45029465
Progenitor cells,Prog_RBC,-16.73566721,-12.89322678
T cell,CD4 Naive,13.54123213,0.476843737
B cell,Memory B,-9.451052648,6.962571465
T cell,CD4 Naive,23.45941641,-2.760801948
Progenitor cells,Prog_B 1,4.449515838,1.227662973
B cell,Naive B,-12.2658367,-13.44565026
Progenitor cells,Prog_DC,-9.147972089,6.694329582
T cell,CD8 Naive,12.9840851,4.38278278
NK,NK,-16.05597208,15.78590187
Mono/DC,CD14 Mono,-24.70541285,-4.682251133
B cell,Naive B,-5.332002145,-11.9340078
T cell,CD4 Naive,15.36558153,7.058593594
T cell,CD8 Naive,3.210386413,0.327383273
NK,NK,4.238183755,14.73876079
Mono/DC,CD14 Mono,-8.82282446,2.224261366
B cell,Naive B,-5.427522641,-12.42597977
T cell,CD8 Naive,3.796421903,-10.94507424
Mono/DC,cDC2,-0.405579549,1.298463218
Mono/DC,CD14 Mono,-0.549704295,18.30481704
T cell,CD8 Effector_2,4.145979422,-5.084347881
T cell,CD8 Effector_1,9.052281398,8.971869313
T cell,CD4 Memory,6.742606181,-0.859312094
T cell,CD8 Effector_1,6.285272139,-22.08434502
NK,NK,1.886372763,7.490124069
Progenitor cells,GMP,-1.928825837,4.67167338
T cell,CD4 Memory,4.070315379,-4.337971843
T cell,CD4 Naive,8.459852713,0.663628288
Progenitor cells,Prog_Mk,-24.78308581,-4.566298641
Mono/DC,CD16 Mono,1.676251042,-3.435989059
Mono/DC,CD14 Mono,-7.411090833,10.96517929
Mono/DC,cDC2,-0.298444253,10.23801883
T cell,CD4 Memory,11.7859297,-4.159289993
T cell,gdT,9.358921069,11.45468315
T cell,CD8 Naive,4.197733182,10.4662207
T cell,gdT,9.602333564,11.22360977
Mono/DC,CD14 Mono,9.220324057,14.72151168
Progenitor cells,Prog_B 2,-1.330316287,-9.184417881
T cell,CD4 Memory,11.47835638,-10.26093594
T cell,CD8 Naive,5.674692649,5.266409241
T cell,CD4 Memory,6.602546233,5.377970063
T cell,CD8 Naive,11.85045053,-17.28885476
T cell,CD4 Naive,16.99849321,-2.749706186
T cell,CD4 Memory,11.51042559,-2.608571686
T cell,CD8 Naive,6.977259654,-17.12160317
T cell,CD8 Naive,20.16497709,-11.74070088
B cell,Memory B,3.395347494,-9.457296528
Mono/DC,pDC,-2.045937997,0.544368737
T cell,CD4 Memory,7.640232104,-2.039911426
T cell,MAIT,11.41075327,5.374027573
T cell,CD8 Effector_1,5.680549401,24.41653045
T cell,CD8 Naive,-8.553214055,22.17819389
T cell,CD8 Naive,16.50348284,7.689687096
T cell,CD4 Memory,-8.531742078,22.15593513
B cell,Memory B,3.775731582,-8.906987346
Mono/DC,CD14 Mono,-24.75948809,-4.580171264
T cell,CD8 Memory_2,-16.78408907,-12.86597935
Progenitor cells,LMPP,-1.962629062,-5.222669758
B cell,Memory B,-7.791741353,-6.385567821
T cell,CD4 Naive,15.65758421,-0.363196529
T cell,CD4 Naive,-0.406697732,-4.232218422
T cell,CD8 Naive,17.55311491,2.795151912
T cell,CD8 Memory_2,16.59245684,14.89674743
Mono/DC,CD14 Mono,-11.86509417,16.58087619
B cell,Naive B,-5.482271176,-11.9838535
B cell,Memory B,3.330537099,-6.728042759
T cell,CD4 Naive,3.419561046,-12.87894646
NK,NK,2.692834514,9.783547245
T cell,CD8 Naive,4.381629723,3.698154055
Mono/DC,CD14 Mono,1.142993468,9.07554897
T cell,CD4 Naive,7.82951166,-6.681926883
T cell,CD8 Memory_1,9.716417331,2.784195148
T cell,gdT,9.323421973,11.45038875
T cell,CD8 Naive,8.469644088,4.551743828
Mono/DC,CD14 Mono,-12.31422613,11.87608036
T cell,CD4 Memory,14.0131035,4.067147576
T cell,CD4 Memory,14.0762129,4.171060883
Mono/DC,CD14 Mono,-24.81870554,-4.521424927
T cell,CD4 Memory,8.593768138,-1.914719261
B cell,Memory B,-9.503486615,-16.61262719
T cell,CD8 Memory_2,2.26772176,4.427379452
T cell,CD4 Memory,12.89300539,3.066377722
T cell,CD8 Naive,3.735302585,3.792840563
Mono/DC,CD14 Mono,-3.980974179,11.87429126
Mono/DC,CD16 Mono,0.7825252,-1.973290361
Mono/DC,CD14 Mono,-0.81568144,6.723432862
T cell,CD8 Naive,15.38823416,7.043888413
B cell,Naive B,-24.76096247,-4.609380878
T cell,CD4 Memory,2.401360411,13.03915199
Mono/DC,CD14 Mono,-15.29469202,-1.10394267
T cell,CD4 Naive,13.65579321,-5.797829784
T cell,CD8 Naive,12.31770327,-6.097870983
T cell,CD8 Naive,2.478260654,1.703915976
Mono/DC,CD14 Mono,-7.519636136,10.87859806
T cell,Treg,11.80530168,-4.152239002
T cell,CD4 Memory,13.05223371,10.52469429
Mono/DC,CD14 Mono,-9.467110616,6.969014012
Mono/DC,CD16 Mono,1.622961688,-5.264196075
T cell,CD4 Memory,7.247769851,-1.650156893
B cell,Memory B,0.01665749,-10.11734406
T cell,gdT,6.815432567,11.48569091
B cell,Plasmablast,-1.506488305,-6.354534305
T cell,CD8 Memory_1,3.190750617,0.330617063
Progenitor cells,HSC,-2.615317804,-5.450107731
B cell,Memory B,-0.29294346,-10.25194279
Mono/DC,CD14 Mono,-19.82488535,3.789133393
T cell,CD4 Naive,8.804539698,0.550887578
Mono/DC,CD14 Mono,-17.56833361,8.131233536
T cell,CD4 Naive,8.59298994,-10.39355008
T cell,MAIT,5.511845368,1.711826109
B cell,Naive B,-5.008034211,-8.746542133
B cell,Naive B,-9.243407231,-16.61618058
Mono/DC,CD14 Mono,0.077178258,24.60148414
NK,CD56 bright NK,5.470740575,1.785827481
Mono/DC,CD14 Mono,-3.330932122,12.30801948
Progenitor cells,Prog_B 1,-2.248388749,-7.178506054
B cell,Plasmablast,-1.102485877,-5.979570068
B cell,Memory B,-6.656481725,-6.055672802
T cell,CD4 Memory,6.651422995,9.048871838
Mono/DC,CD14 Mono,-9.14395712,-0.903829135
T cell,CD4 Memory,-1.385678989,5.65886768
T cell,CD8 Naive,13.21660044,4.087357842
T cell,CD4 Memory,11.24114134,8.434051358
B cell,Memory B,-5.031733018,-8.76509396
Progenitor cells,HSC,-9.155097943,1.127708756
T cell,CD4 Memory,5.932810086,-1.533369936
T cell,gdT,10.00515844,10.9348925
T cell,CD8 Naive,14.58935453,-7.091422714
B cell,Naive B,-7.548516256,-3.431237854
T cell,CD8 Memory_2,3.73228671,2.697365128
T cell,CD4 Naive,15.55236532,-0.295010604
Mono/DC,CD14 Mono,-20.2929468,12.09071907
T cell,CD4 Memory,6.381236094,-0.441407956
T cell,CD4 Memory,16.649107,5.921122872
Mono/DC,CD14 Mono,-24.86583613,-4.473799385
T cell,CD4 Memory,4.872980136,10.2691687
T cell,CD8 Memory_2,12.96423437,4.388966881
Mono/DC,cDC2,-24.80617426,-4.514412559
T cell,CD4 Naive,14.98056414,-12.10657803
T cell,CD8 Naive,9.368362445,3.053439223
T cell,CD8 Naive,8.722818393,8.52861055
T cell,CD4 Memory,10.65258028,6.148878418
NK,NK,-1.446314078,-3.837391056
Progenitor cells,GMP,-24.85138605,-4.466884769
T cell,CD4 Memory,12.3496752,-3.083395399
B cell,Memory B,3.751151937,-8.780964054
T cell,CD8 Naive,7.408804911,3.078191839
Progenitor cells,LMPP,-2.83625887,-5.653479255
Progenitor cells,Prog_B 1,-1.400262815,-6.469352401
T cell,CD4 Naive,14.63432409,-6.977787174
T cell,CD4 Memory,16.78971388,6.460453831
Mono/DC,cDC2,-7.732500058,10.61250766
NK,NK,2.565665978,9.62069019
T cell,CD8 Naive,3.622035879,-1.552976764
T cell,CD4 Naive,-0.382913333,-4.234499134
T cell,CD4 Memory,13.19108965,3.317461811
B cell,Naive B,-0.401931506,1.364112817
T cell,CD8 Naive,6.27290346,-22.10949913
T cell,CD4 Naive,6.997373122,5.310667835
B cell,Naive B,0.877667564,-12.61032406
Progenitor cells,GMP,-13.82652948,6.209585511
B cell,Memory B,-12.12675474,-12.96672455
T cell,Treg,6.395448226,-21.85653893
T cell,CD4 Memory,13.26028921,1.601722919
T cell,CD8 Naive,6.40472557,-21.86393181
Mono/DC,CD14 Mono,-0.794019204,6.751803719
T cell,CD8 Effector_1,10.97611429,-0.310304559
Mono/DC,CD14 Mono,0.077842015,15.51322254
T cell,CD8 Naive,21.96085836,-2.906574644
Mono/DC,CD14 Mono,-24.79467867,-4.503530658
T cell,CD8 Naive,9.42503168,-6.961809314
Progenitor cells,GMP,-24.91904352,-4.399487652
T cell,CD8 Effector_2,14.6898966,-21.84323517
T cell,CD8 Naive,7.19251253,-14.13453308
Mono/DC,CD14 Mono,0.566307205,23.25254043
Mono/DC,CD14 Mono,-24.85834406,-4.416392006
NK,NK,4.571227092,7.516694866
T cell,CD4 Memory,11.67121031,6.087749802
T cell,CD8 Naive,15.41691591,-0.684724249
T cell,CD4 Naive,5.292402047,-5.145217575
T cell,CD8 Naive,9.036394614,3.286374413
Progenitor cells,Prog_RBC,-16.60685633,11.55327114
B cell,Memory B,4.587936181,-2.245921768
Progenitor cells,Prog_DC,-1.715580207,-4.925814308
Mono/DC,CD14 Mono,12.11876966,20.90061744
NK,CD56 bright NK,1.59180783,8.564778649
Mono/DC,CD14 Mono,-19.0496435,4.418361269
Mono/DC,CD14 Mono,-9.254400235,3.011316859
T cell,CD4 Naive,14.1738949,-6.168433822
T cell,CD8 Naive,23.48642446,-2.745781816
B cell,Memory B,-0.926345807,-7.426850475
NK,NK,6.696590442,16.89073356
T cell,CD4 Memory,18.14775946,-16.4281942
B cell,Naive B,0.10985269,-10.19523159
Mono/DC,CD14 Mono,-24.83385561,-4.382783569
T cell,CD4 Naive,18.15879347,-16.44897477
Mono/DC,CD14 Mono,-3.736017686,0.449899994
T cell,CD4 Memory,7.78983261,0.511960082
B cell,Naive B,1.855253871,-6.832460083
T cell,CD4 Memory,3.985937375,-4.71641127
Progenitor cells,Prog_RBC,-0.363783103,1.425713323
Mono/DC,CD14 Mono,-20.25194262,12.10474189
Mono/DC,CD16 Mono,1.304746109,-3.932129062
T cell,CD8 Naive,3.157498258,0.356403105
T cell,CD4 Memory,2.088418196,2.652165853
B cell,Naive B,-8.576677304,-3.175309814
NK,NK,2.422882336,8.166251026
T cell,CD8 Naive,5.988750953,-7.5731012
B cell,Naive B,-3.404666406,-9.983534015
T cell,CD8 Naive,17.29110243,-12.18418518
T cell,CD4 Naive,7.34319498,-4.401222862
T cell,CD8 Naive,9.209894675,3.296418988
T cell,Treg,7.824431437,1.532004319
T cell,CD4 Memory,10.05799677,-3.656952537
T cell,CD8 Naive,10.94632341,2.260930859
Mono/DC,CD14 Mono,-10.74208639,6.630217396
B cell,Plasmablast,-2.032721501,-7.126187958
Progenitor cells,GMP,-16.75914477,-12.84993283
Progenitor cells,Prog_DC,-1.890294057,-7.051410831
NK,NK,1.827906343,8.944630467
T cell,CD8 Naive,9.062000293,2.601921879
T cell,CD4 Memory,3.392463106,8.370220028
T cell,CD4 Naive,18.21215917,-2.294092096
B cell,Naive B,-7.913244229,-15.86232201
T cell,CD4 Naive,8.385449427,0.391298436
T cell,CD8 Naive,14.36965944,-3.518154777
T cell,CD8 Naive,11.66432669,-0.622017301
T cell,gdT,9.348139304,7.010088764
Mono/DC,CD14 Mono,-19.04311083,4.425944887
B cell,Naive B,-11.43553732,-15.2381765
T cell,CD4 Naive,8.617133159,-10.42048279
T cell,CD4 Naive,7.592279929,0.626715355
T cell,CD4 Naive,20.15079405,-11.74072567
T cell,CD4 Memory,8.513771075,-0.41999308
T cell,CD4 Naive,6.085197467,9.281573139
T cell,CD8 Naive,16.49573042,11.68463501
T cell,CD4 Naive,3.978797454,16.58250316
T cell,CD4 Naive,15.40075209,-0.71756915
T cell,CD4 Memory,5.680096167,24.41733535
T cell,CD4 Naive,-8.536544782,22.18960937
B cell,Plasmablast,-1.855914575,-2.658077873
Mono/DC,CD14 Mono,-12.27165316,8.309714638
Mono/DC,CD16 Mono,0.578376669,-1.436092771
T cell,CD4 Naive,1.432786363,-14.15804211
T cell,CD4 Naive,3.252743262,20.6613253
Mono/DC,CD14 Mono,-19.12399958,0.148549281
NK,NK,-16.04922007,15.76576503
Mono/DC,CD14 Mono,-10.62327192,0.52993425
T cell,CD8 Naive,8.235757369,-12.01818959
T cell,CD8 Naive,19.70863058,-5.135976948
B cell,Naive B,-7.84037016,-15.79432503
Progenitor cells,Prog_RBC,-16.74409006,-12.83774868
T cell,CD4 Memory,12.82549288,3.000697457
T cell,CD8 Naive,3.190387386,5.886517845
T cell,CD4 Naive,5.3441477,-6.806780971
T cell,CD4 Naive,15.04574873,-12.01190392
T cell,CD4 Naive,2.964227039,-7.131719269
Mono/DC,CD16 Mono,-3.546315652,4.416143976
T cell,CD4 Naive,7.76887514,-2.167415537
Progenitor cells,Prog_B 2,-6.127375585,-3.616967834
T cell,gdT,6.154150981,7.010812603
Progenitor cells,LMPP,-2.398678285,-4.813618816
T cell,CD4 Naive,13.13931848,10.46427711
NK,NK,-16.05420588,15.71239837
Mono/DC,pDC,-2.965221387,-2.392665781
B cell,Memory B,0.630794543,-7.449134983
Progenitor cells,GMP,-19.84929941,3.767710768
Mono/DC,CD16 Mono,-2.074279767,-1.529932893
Progenitor cells,Prog_Mk,-16.7448015,-12.87269322
Mono/DC,CD14 Mono,0.640587229,9.060262524
Mono/DC,CD14 Mono,-15.7304983,3.895256602
T cell,CD8 Memory_2,2.382494587,0.998186224
T cell,CD8 Naive,26.61036207,4.340878092
Mono/DC,CD14 Mono,-15.26804255,-1.311148323
Mono/DC,CD14 Mono,-6.839073163,15.4789513
B cell,Naive B,-24.84998606,-4.435879387
B cell,Memory B,-5.807872277,-7.115632213
Mono/DC,CD14 Mono,0.097970623,15.54732689
T cell,CD8 Naive,5.770698327,3.556006514
Mono/DC,CD14 Mono,-24.95149897,-4.313589729
T cell,CD8 Naive,0.398134965,5.545162522
T cell,CD4 Naive,-16.75323198,-12.86918942
T cell,CD8 Naive,10.41470434,-4.636393226
T cell,CD4 Naive,10.16782667,-1.37485782
T cell,CD8 Naive,11.20089151,9.705702626
T cell,CD8 Memory_2,8.720977801,2.147763931
Mono/DC,CD14 Mono,-0.500651818,18.26149353
B cell,Naive B,-11.56939982,-15.033065
Progenitor cells,Prog_RBC,-2.451368314,-4.077822365
B cell,Memory B,-6.125347119,-7.46839825
NK,NK,0.521161336,4.728223645
T cell,CD8 Effector_1,2.701561767,-1.931373514
T cell,CD4 Naive,5.679690856,-8.12156979
B cell,Naive B,-11.53500937,-12.2344114
Mono/DC,CD14 Mono,-11.23820017,-2.850288786
Mono/DC,CD14 Mono,-13.22768877,-4.064496196
T cell,MAIT,15.4126177,9.003166043
T cell,CD8 Naive,6.54310419,8.872579418
B cell,Memory B,-24.80999086,-4.458450474
Mono/DC,CD14 Mono,1.110755879,21.69358619
Mono/DC,CD14 Mono,-24.91652392,-4.32603804
Mono/DC,CD14 Mono,-4.334331971,13.45837864
Mono/DC,CD14 Mono,8.470326442,0.016084217
Progenitor cells,Prog_Mk,2.27139582,-11.55346409
T cell,CD4 Naive,17.7161894,-8.525244869
T cell,CD4 Memory,26.57890226,4.272532069
Progenitor cells,Prog_RBC,-3.63475464,-4.694283642
Progenitor cells,GMP,-4.365749818,12.98641857
B cell,Plasmablast,-0.94995783,-6.212967075
T cell,CD4 Naive,16.12280943,-0.415434755
T cell,CD8 Naive,18.33665945,-8.924773372
B cell,Naive B,-7.839716893,-5.550483383
Mono/DC,CD14 Mono,-12.56138895,5.382366024
B cell,Memory B,-2.9038472,-14.0811607
Mono/DC,CD14 Mono,-5.767366868,5.814895474
T cell,CD8 Naive,10.90125181,2.287782275
T cell,CD8 Naive,17.91796018,-2.58445803
Mono/DC,CD14 Mono,-10.59321116,4.977715336
T cell,CD4 Naive,12.71799185,10.72778114
T cell,CD4 Naive,-8.578830701,22.17469581
T cell,MAIT,15.09880926,1.851224743
T cell,CD4 Naive,2.91006245,5.814890229
Progenitor cells,GMP,2.492863971,12.12752136
T cell,CD8 Effector_2,-2.608532888,2.603918873
B cell,Naive B,-7.427612287,-6.799816288
Mono/DC,CD14 Mono,-2.493454915,2.530654632
T cell,CD8 Memory_2,8.416885394,7.417414509
Mono/DC,CD14 Mono,-8.430139524,4.688466631
T cell,CD4 Memory,6.688744563,16.87532028
Mono/DC,CD14 Mono,-17.46235178,5.414365612
T cell,CD4 Naive,11.76296427,-9.267270244
Progenitor cells,Prog_B 1,-1.301804286,-2.795596756
T cell,CD4 Naive,14.09672548,-6.030871547
Mono/DC,CD14 Mono,-0.984057647,5.606939636
Mono/DC,pDC,-4.41535185,-1.468244709
B cell,Memory B,-5.469780427,-4.783970512
T cell,CD8 Naive,16.49684336,11.68483814
Mono/DC,CD14 Mono,-9.066547376,8.841614567
T cell,Treg,18.28017332,-6.087530292
T cell,CD8 Naive,11.91794397,-0.845571555
T cell,CD4 Memory,14.09154417,4.197752081
NK,NK,6.701083201,16.88920578
T cell,CD4 Naive,-0.955781203,-4.185124553
B cell,Naive B,4.409155625,-8.432021297
T cell,CD8 Memory_1,4.104604501,7.027332627
T cell,CD4 Naive,24.06008436,4.20761355
Mono/DC,CD14 Mono,-15.46348284,6.464604698
T cell,CD8 Naive,10.59360601,6.056160771
T cell,CD8 Naive,8.092573184,14.08913787
Mono/DC,CD14 Mono,-4.316436273,12.65677532
T cell,CD8 Effector_1,14.422987,-8.846985019
T cell,CD4 Naive,3.177741307,5.857219063
B cell,Memory B,-8.523284894,-2.48842398
T cell,CD8 Naive,13.12684633,-0.888159193
Progenitor cells,GMP,-5.149407369,3.196478449
Mono/DC,CD14 Mono,-16.74798487,-12.86256424
Progenitor cells,Prog_DC,-2.782020551,-4.061263717
B cell,Naive B,-5.231077176,3.117437683
T cell,gdT,4.550802249,7.494374596
T cell,CD8 Naive,8.68138029,21.31070884
T cell,CD4 Naive,9.579222697,-16.69705597
T cell,CD8 Naive,8.221013087,-2.403092064
B cell,Memory B,0.015661258,-2.474801458
T cell,CD4 Memory,-8.559149724,22.19546302
T cell,CD4 Naive,-3.589168054,3.269147717
Mono/DC,CD14 Mono,-3.108258706,6.480343663
T cell,CD4 Naive,6.300421256,-22.05138985
T cell,CD4 Memory,6.829607028,0.765444499
B cell,Naive B,4.487015504,-8.434310116
T cell,CD8 Naive,9.168313998,4.357340657
Progenitor cells,Prog_RBC,-25.03197191,-4.205784477
NK,NK,2.307280558,6.906157337
T cell,CD4 Memory,9.57043125,-3.784575142
Mono/DC,CD14 Mono,-16.74370478,-12.85419289
T cell,CD4 Naive,10.15034582,-2.625291027
T cell,CD8 Naive,9.393757361,-6.989358104
Mono/DC,CD14 Mono,-3.637187463,-1.568016447
Mono/DC,CD14 Mono,-12.94966791,-1.498412527
T cell,CD4 Naive,23.98005964,4.125004135
Progenitor cells,GMP,-3.283709985,-3.839587368
T cell,CD4 Naive,13.54763414,0.424875997
T cell,CD8 Naive,8.793215293,-4.685208477
T cell,CD4 Memory,12.51291563,-7.260808147
NK,NK,3.500101823,-4.610430874
T cell,CD4 Naive,3.797913808,-10.94963662
T cell,CD8 Naive,14.87120916,-12.27474419
Progenitor cells,Prog_RBC,-24.94471262,-4.304454006
T cell,CD8 Memory_2,15.33119394,6.443110787
T cell,CD4 Memory,3.909339446,8.580327355
T cell,CD8 Naive,14.20340731,-5.779924072
T cell,CD4 Memory,8.992253798,5.876557194
T cell,CD4 Naive,12.76297953,9.75586208
T cell,CD4 Naive,11.86845114,-15.6400396
T cell,MAIT,6.41916849,-4.196796097
Mono/DC,CD14 Mono,-3.25804041,12.39487156
T cell,CD4 Naive,8.502852935,7.525161587
T cell,CD4 Naive,6.70617916,-8.03676144
T cell,CD4 Memory,5.457571763,1.60063567
Mono/DC,CD14 Mono,-9.080912572,8.840642773
Mono/DC,CD14 Mono,0.782153624,9.276169621
B cell,Memory B,1.331825215,-4.891039051
Mono/DC,CD14 Mono,-7.704200727,10.70820888
T cell,CD8 Naive,14.58969499,-7.077487148
T cell,CD4 Memory,9.525613326,-3.771702446
Mono/DC,CD16 Mono,1.352749127,-3.814858116
B cell,Memory B,5.101075667,-1.353463091
Mono/DC,CD14 Mono,-3.297376615,9.755292736
T cell,CD4 Memory,7.422541159,-1.76282946
Mono/DC,CD14 Mono,-16.26456545,1.389948629
T cell,CD8 Memory_1,8.815662879,8.878218495
T cell,CD8 Effector_1,2.49773224,12.13538345
T cell,CD8 Naive,8.618250388,-10.4325792
Mono/DC,CD14 Mono,-5.651361924,-4.279407657
T cell,CD8 Naive,12.58597185,10.78989299
T cell,CD8 Naive,9.574732322,3.100048624
T cell,CD8 Effector_1,-8.625042897,22.16385063
T cell,CD8 Memory_2,2.761485893,7.1933802
Mono/DC,cDC2,-2.929750425,8.069760643
T cell,CD8 Naive,6.301741141,-22.09335915
Mono/DC,CD14 Mono,12.17968752,20.83901771
T cell,CD4 Naive,15.95624639,-0.238281287
T cell,CD8 Memory_1,8.388243216,4.734880291
T cell,CD4 Naive,16.71252252,-2.271280922
T cell,CD4 Naive,-8.587814313,22.23999389
T cell,CD4 Memory,13.22255899,0.89304252
T cell,CD8 Naive,11.13255026,-3.696681179
Mono/DC,CD14 Mono,-9.115496617,8.894885861
Mono/DC,CD14 Mono,-11.59495447,7.94508823
T cell,CD4 Naive,6.281001586,-22.06748597
NK,NK,1.232647795,-1.781615413
